scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
PRIORITY,99,Vodka shot,20,1778886618560,1778886618578,1778886618599,18,18,39,0
PRIORITY,100,White Wine,25,1778886591915,1778886618600,1778886618626,26685,26685,26711,0
PRIORITY,99,Cider,25,1778886618602,1778886618627,1778886618653,25,25,51,0
PRIORITY,101,White Wine,25,1778886591931,1778886618654,1778886618680,26723,26723,26749,0
PRIORITY,98,Vodka shot,20,1778886618677,1778886618682,1778886618702,5,5,25,0
PRIORITY,102,Mojito,75,1778886591936,1778886618704,1778886618779,26768,26768,26843,0
PRIORITY,98,Martini,60,1778886618705,1778886618781,1778886618841,76,76,136,0
PRIORITY,99,Tequila shot,20,1778886618753,1778886618843,1778886618863,90,90,110,0
PRIORITY,100,Red Wine,25,1778886618776,1778886618865,1778886618890,89,89,114,0
PRIORITY,101,Cider,25,1778886618830,1778886618892,1778886618917,62,62,87,0
PRIORITY,102,Martini,60,1778886618889,1778886618919,1778886618979,30,30,90,0
PRIORITY,98,Gin and Tonic,40,1778886618951,1778886618981,1778886619021,30,30,70,0
PRIORITY,101,Bloody Mary,70,1778886619017,1778886619023,1778886619093,6,6,76,0
PRIORITY,100,Red Wine,25,1778886619040,1778886619095,1778886619120,55,55,80,0
PRIORITY,103,Cider,25,1778886591943,1778886619122,1778886619147,27179,27179,27204,0
PRIORITY,104,White Wine,25,1778886591946,1778886619148,1778886619174,27202,27202,27228,0
PRIORITY,105,Tequila shot,20,1778886591947,1778886619175,1778886619195,27228,27228,27248,0
PRIORITY,106,Draft Beer,50,1778886591947,1778886619197,1778886619247,27250,27250,27300,0
PRIORITY,101,Draft Beer,50,1778886619243,1778886619249,1778886619299,6,6,56,0
PRIORITY,103,Beer,25,1778886619247,1778886619301,1778886619326,54,54,79,0
PRIORITY,104,Beer,25,1778886619324,1778886619328,1778886619353,4,4,29,0
PRIORITY,105,Red Wine,25,1778886619199,1778886619355,1778886619380,156,156,181,0
PRIORITY,107,Gin and Tonic,40,1778886591964,1778886619382,1778886619422,27418,27418,27458,0
PRIORITY,101,Gin and Tonic,40,1778886619399,1778886619424,1778886619464,25,25,65,0
PRIORITY,103,Gin and Tonic,40,1778886619426,1778886619466,1778886619506,40,40,80,0
PRIORITY,104,Pina Colada,100,1778886619453,1778886619508,1778886619608,55,55,155,0
PRIORITY,101,Mojito,75,1778886619574,1778886619610,1778886619685,36,36,111,0
PRIORITY,103,Gin and Tonic,40,1778886619616,1778886619687,1778886619727,71,71,111,0
PRIORITY,104,Mojito,75,1778886619728,1778886619729,1778886619804,1,1,76,0
PRIORITY,101,Tequila shot,20,1778886619795,1778886619806,1778886619826,11,11,31,0
PRIORITY,105,Martini,60,1778886619530,1778886619828,1778886619888,298,298,358,0
PRIORITY,101,Margarita,75,1778886619829,1778886619889,1778886619964,60,60,135,0
PRIORITY,103,Cosmopolitan,65,1778886619837,1778886619966,1778886620031,129,129,194,0
PRIORITY,104,Vodka shot,20,1778886619914,1778886620033,1778886620053,119,119,139,0
PRIORITY,105,Draft Beer,50,1778886619998,1778886620055,1778886620105,57,57,107,0
PRIORITY,103,Red Wine,25,1778886620082,1778886620107,1778886620132,25,25,50,0
PRIORITY,104,Draft Beer,50,1778886620056,1778886620134,1778886620184,78,78,128,0
PRIORITY,108,Mojito,75,1778886591990,1778886620185,1778886620260,28195,28195,28270,0
PRIORITY,105,Gin and Tonic,40,1778886620205,1778886620262,1778886620302,57,57,97,0
PRIORITY,104,Mojito,75,1778886620284,1778886620304,1778886620379,20,20,95,0
PRIORITY,108,Pina Colada,100,1778886620370,1778886620380,1778886620480,10,10,110,0
PRIORITY,105,Draft Beer,50,1778886620412,1778886620482,1778886620532,70,70,120,0
PRIORITY,104,Beer,25,1778886620489,1778886620534,1778886620559,45,45,70,0
PRIORITY,109,Martini,60,1778886591999,1778886620561,1778886620621,28562,28562,28622,0
PRIORITY,108,Red Wine,25,1778886620601,1778886620623,1778886620648,22,22,47,0
PRIORITY,110,Cider,25,1778886592009,1778886620649,1778886620675,28640,28640,28666,0
PRIORITY,111,Tequila shot,20,1778886592010,1778886620676,1778886620696,28666,28666,28686,0
PRIORITY,112,Cider,25,1778886592014,1778886620698,1778886620723,28684,28684,28709,0
PRIORITY,111,Vodka shot,20,1778886620699,1778886620725,1778886620745,26,26,46,0
PRIORITY,109,Beer,25,1778886620731,1778886620747,1778886620772,16,16,41,0
PRIORITY,111,B52,200,1778886620749,1778886620774,1778886620974,25,25,225,0
PRIORITY,108,Bloody Mary,70,1778886620798,1778886620976,1778886621046,178,178,248,0
PRIORITY,109,Beer,25,1778886620872,1778886621048,1778886621073,176,176,201,0
PRIORITY,110,Red Wine,25,1778886620775,1778886621075,1778886621100,300,300,325,0
PRIORITY,112,White Wine,25,1778886620823,1778886621102,1778886621127,279,279,304,0
PRIORITY,113,Bloody Mary,70,1778886592015,1778886621129,1778886621199,29114,29114,29184,0
PRIORITY,108,Margarita,75,1778886621196,1778886621201,1778886621276,5,5,80,0
PRIORITY,109,Bloody Mary,70,1778886621173,1778886621278,1778886621348,105,105,175,0
PRIORITY,110,Mojito,75,1778886621250,1778886621350,1778886621425,100,100,175,0
PRIORITY,108,Draft Beer,50,1778886621356,1778886621427,1778886621477,71,71,121,0
PRIORITY,114,Pina Colada,100,1778886592024,1778886621478,1778886621579,29454,29454,29555,0
PRIORITY,108,Bloody Mary,70,1778886621577,1778886621580,1778886621650,3,3,73,0
PRIORITY,109,Martini,60,1778886621498,1778886621652,1778886621712,154,154,214,0
PRIORITY,110,Margarita,75,1778886621535,1778886621713,1778886621788,178,178,253,0
PRIORITY,115,Vodka shot,20,1778886592028,1778886621790,1778886621810,29762,29762,29782,0
PRIORITY,116,Cosmopolitan,65,1778886592033,1778886621812,1778886621877,29779,29779,29844,0
PRIORITY,110,Gin and Tonic,40,1778886621869,1778886621879,1778886621919,10,10,50,0
PRIORITY,115,Cosmopolitan,65,1778886621814,1778886621921,1778886621986,107,107,172,0
PRIORITY,116,Vodka shot,20,1778886621928,1778886621987,1778886622008,59,59,80,0
PRIORITY,117,Bloody Mary,70,1778886592036,1778886622009,1778886622079,29973,29973,30043,0
PRIORITY,110,Cosmopolitan,65,1778886622029,1778886622081,1778886622146,52,52,117,0
PRIORITY,115,White Wine,25,1778886622036,1778886622148,1778886622173,112,112,137,0
PRIORITY,116,Draft Beer,50,1778886622011,1778886622174,1778886622224,163,163,213,0
PRIORITY,118,Cider,25,1778886592064,1778886622226,1778886622251,30162,30162,30187,0
PRIORITY,117,Vodka shot,20,1778886622230,1778886622253,1778886622273,23,23,43,0
PRIORITY,119,Tequila shot,20,1778886592096,1778886622275,1778886622295,30179,30179,30199,0
PRIORITY,120,Pina Colada,100,1778886592099,1778886622296,1778886622396,30197,30197,30297,0
PRIORITY,115,B52,200,1778886622323,1778886622398,1778886622598,75,75,275,0
PRIORITY,116,Margarita,75,1778886622325,1778886622599,1778886622675,274,274,350,0
PRIORITY,115,Gin and Tonic,40,1778886622608,1778886622676,1778886622716,68,68,108,0
PRIORITY,118,Red Wine,25,1778886622351,1778886622718,1778886622743,367,367,392,0
PRIORITY,119,Bloody Mary,70,1778886622298,1778886622745,1778886622815,447,447,517,0
PRIORITY,116,Red Wine,25,1778886622755,1778886622817,1778886622842,62,62,87,0
PRIORITY,120,White Wine,25,1778886622517,1778886622843,1778886622868,326,326,351,0
PRIORITY,121,Margarita,75,1778886592101,1778886622870,1778886622945,30769,30769,30844,0
PRIORITY,118,Bloody Mary,70,1778886622893,1778886622947,1778886623017,54,54,124,0
PRIORITY,116,Bloody Mary,70,1778886622992,1778886623018,1778886623088,26,26,96,0
PRIORITY,119,Red Wine,25,1778886622965,1778886623090,1778886623115,125,125,150,0
PRIORITY,120,Vodka shot,20,1778886623019,1778886623116,1778886623136,97,97,117,0
PRIORITY,121,Gin and Tonic,40,1778886623025,1778886623138,1778886623178,113,113,153,0
PRIORITY,118,Martini,60,1778886623167,1778886623180,1778886623240,13,13,73,0
PRIORITY,122,B52,200,1778886592116,1778886623241,1778886623442,31125,31125,31326,0
PRIORITY,118,Tequila shot,20,1778886623350,1778886623443,1778886623463,93,93,113,0
PRIORITY,119,White Wine,25,1778886623265,1778886623465,1778886623490,200,200,225,0
PRIORITY,118,Gin and Tonic,40,1778886623467,1778886623491,1778886623532,24,24,65,0
PRIORITY,121,B52,200,1778886623288,1778886623533,1778886623733,245,245,445,0
PRIORITY,122,Vodka shot,20,1778886623452,1778886623735,1778886623755,283,283,303,0
PRIORITY,121,Margarita,75,1778886623743,1778886623756,1778886623832,13,13,89,0
PRIORITY,122,Pina Colada,100,1778886623758,1778886623833,1778886623933,75,75,175,0
PRIORITY,121,Martini,60,1778886623912,1778886623934,1778886623995,22,22,83,0
PRIORITY,123,Martini,60,1778886592145,1778886623996,1778886624056,31851,31851,31911,0
PRIORITY,122,White Wine,25,1778886624053,1778886624058,1778886624083,5,5,30,0
PRIORITY,124,Bloody Mary,70,1778886592156,1778886624084,1778886624155,31928,31928,31999,0
PRIORITY,125,Tequila shot,20,1778886592158,1778886624157,1778886624177,31999,31999,32019,0
PRIORITY,123,Bloody Mary,70,1778886624166,1778886624179,1778886624249,13,13,83,0
PRIORITY,122,Beer,25,1778886624233,1778886624250,1778886624275,17,17,42,0
PRIORITY,125,B52,200,1778886624180,1778886624277,1778886624477,97,97,297,0
PRIORITY,122,Cider,25,1778886624376,1778886624478,1778886624504,102,102,128,0
PRIORITY,123,Martini,60,1778886624399,1778886624505,1778886624565,106,106,166,0
PRIORITY,124,Pina Colada,100,1778886624305,1778886624567,1778886624667,262,262,362,0
PRIORITY,122,Beer,25,1778886624604,1778886624668,1778886624693,64,64,89,0
PRIORITY,123,Bloody Mary,70,1778886624675,1778886624695,1778886624765,20,20,90,0
PRIORITY,125,Tequila shot,20,1778886624487,1778886624766,1778886624786,279,279,299,0
PRIORITY,124,Pina Colada,100,1778886624787,1778886624788,1778886624888,1,1,101,0
PRIORITY,122,White Wine,25,1778886624793,1778886624890,1778886624915,97,97,122,0
PRIORITY,123,Bloody Mary,70,1778886624915,1778886624917,1778886624987,2,2,72,0
PRIORITY,125,Beer,25,1778886624790,1778886624989,1778886625014,199,199,224,0
PRIORITY,124,Draft Beer,50,1778886625009,1778886625016,1778886625066,7,7,57,0
PRIORITY,126,Draft Beer,50,1778886592161,1778886625068,1778886625118,32907,32907,32957,0
PRIORITY,125,Vodka shot,20,1778886625114,1778886625119,1778886625140,5,5,26,0
PRIORITY,123,Pina Colada,100,1778886625137,1778886625141,1778886625241,4,4,104,0
PRIORITY,125,Mojito,75,1778886625143,1778886625243,1778886625318,100,100,175,0
PRIORITY,126,Vodka shot,20,1778886625218,1778886625320,1778886625340,102,102,122,0
PRIORITY,127,Red Wine,25,1778886592170,1778886625341,1778886625367,33171,33171,33197,0
PRIORITY,123,Bloody Mary,70,1778886625362,1778886625368,1778886625438,6,6,76,0
PRIORITY,125,Draft Beer,50,1778886625429,1778886625440,1778886625490,11,11,61,0
PRIORITY,126,Tequila shot,20,1778886625343,1778886625492,1778886625512,149,149,169,0
PRIORITY,128,Margarita,75,1778886592201,1778886625514,1778886625589,33313,33313,33388,0
PRIORITY,127,Cider,25,1778886625517,1778886625590,1778886625615,73,73,98,0
PRIORITY,129,Cosmopolitan,65,1778886592213,1778886625617,1778886625682,33404,33404,33469,0
PRIORITY,128,Cider,25,1778886625669,1778886625683,1778886625708,14,14,39,0
PRIORITY,130,Tequila shot,20,1778886592215,1778886625710,1778886625730,33495,33495,33515,0
PRIORITY,127,Cosmopolitan,65,1778886625715,1778886625731,1778886625797,16,16,82,0
PRIORITY,129,White Wine,25,1778886625732,1778886625798,1778886625823,66,66,91,0
PRIORITY,128,Mojito,75,1778886625809,1778886625824,1778886625899,15,15,90,0
PRIORITY,127,Tequila shot,20,1778886625847,1778886625901,1778886625921,54,54,74,0
PRIORITY,130,Margarita,75,1778886625733,1778886625923,1778886625998,190,190,265,0
PRIORITY,127,Tequila shot,20,1778886625924,1778886625999,1778886626019,75,75,95,0
PRIORITY,128,Beer,25,1778886626010,1778886626021,1778886626046,11,11,36,0
PRIORITY,127,Red Wine,25,1778886626022,1778886626047,1778886626072,25,25,50,0
PRIORITY,129,Gin and Tonic,40,1778886625973,1778886626074,1778886626114,101,101,141,0
PRIORITY,130,Cosmopolitan,65,1778886626078,1778886626116,1778886626181,38,38,103,0
PRIORITY,128,Mojito,75,1778886626146,1778886626182,1778886626258,36,36,112,0
PRIORITY,127,Cosmopolitan,65,1778886626223,1778886626259,1778886626324,36,36,101,0
PRIORITY,129,Draft Beer,50,1778886626224,1778886626326,1778886626376,102,102,152,0
PRIORITY,128,Cosmopolitan,65,1778886626368,1778886626377,1778886626442,9,9,74,0
PRIORITY,130,White Wine,25,1778886626231,1778886626443,1778886626469,212,212,238,0
PRIORITY,131,Pina Colada,100,1778886592241,1778886626470,1778886626570,34229,34229,34329,0
PRIORITY,128,Gin and Tonic,40,1778886626492,1778886626572,1778886626612,80,80,120,0
PRIORITY,129,Red Wine,25,1778886626476,1778886626614,1778886626639,138,138,163,0
PRIORITY,132,White Wine,25,1778886592242,1778886626640,1778886626666,34398,34398,34424,0
PRIORITY,133,Mojito,75,1778886592243,1778886626667,1778886626742,34424,34424,34499,0
PRIORITY,128,B52,200,1778886626722,1778886626744,1778886626944,22,22,222,0
PRIORITY,129,Mojito,75,1778886626789,1778886626946,1778886627021,157,157,232,0
PRIORITY,131,Cosmopolitan,65,1778886626691,1778886627022,1778886627087,331,331,396,0
PRIORITY,132,Pina Colada,100,1778886626816,1778886627089,1778886627189,273,273,373,0
PRIORITY,131,Mojito,75,1778886627138,1778886627191,1778886627266,53,53,128,0
PRIORITY,133,White Wine,25,1778886626853,1778886627268,1778886627293,415,415,440,0
PRIORITY,134,Vodka shot,20,1778886592259,1778886627294,1778886627315,35035,35035,35056,0
PRIORITY,132,Bloody Mary,70,1778886627309,1778886627316,1778886627386,7,7,77,0
PRIORITY,131,Beer,25,1778886627376,1778886627388,1778886627413,12,12,37,0
PRIORITY,134,Tequila shot,20,1778886627318,1778886627415,1778886627435,97,97,117,0
PRIORITY,135,Cosmopolitan,65,1778886592266,1778886627436,1778886627501,35170,35170,35235,0
PRIORITY,133,Pina Colada,100,1778886627443,1778886627503,1778886627603,60,60,160,0
PRIORITY,132,Bloody Mary,70,1778886627537,1778886627605,1778886627675,68,68,138,0
PRIORITY,134,Cosmopolitan,65,1778886627438,1778886627677,1778886627742,239,239,304,0
PRIORITY,133,Vodka shot,20,1778886627724,1778886627744,1778886627764,20,20,40,0
PRIORITY,135,B52,200,1778886627552,1778886627766,1778886627966,214,214,414,0
PRIORITY,132,Beer,25,1778886627825,1778886627967,1778886627993,142,142,168,0
PRIORITY,134,Red Wine,25,1778886627792,1778886627994,1778886628019,202,202,227,0
PRIORITY,135,Tequila shot,20,1778886627976,1778886628021,1778886628041,45,45,65,0
PRIORITY,136,Tequila shot,20,1778886592281,1778886628042,1778886628062,35761,35761,35781,0
PRIORITY,135,Tequila shot,20,1778886628044,1778886628064,1778886628084,20,20,40,0
PRIORITY,136,Bloody Mary,70,1778886628066,1778886628086,1778886628156,20,20,90,0
PRIORITY,132,Mojito,75,1778886628093,1778886628157,1778886628233,64,64,140,0
PRIORITY,134,Pina Colada,100,1778886628170,1778886628234,1778886628334,64,64,164,0
PRIORITY,135,Vodka shot,20,1778886628087,1778886628336,1778886628356,249,249,269,0
PRIORITY,132,Gin and Tonic,40,1778886628343,1778886628358,1778886628398,15,15,55,0
PRIORITY,136,Vodka shot,20,1778886628306,1778886628399,1778886628419,93,93,113,0
PRIORITY,137,Pina Colada,100,1778886592292,1778886628420,1778886628521,36128,36128,36229,0
PRIORITY,132,Vodka shot,20,1778886628508,1778886628522,1778886628542,14,14,34,0
PRIORITY,134,Red Wine,25,1778886628455,1778886628544,1778886628569,89,89,114,0
PRIORITY,138,Pina Colada,100,1778886592300,1778886628570,1778886628670,36270,36270,36370,0
PRIORITY,137,B52,200,1778886628641,1778886628672,1778886628872,31,31,231,0
PRIORITY,134,B52,200,1778886628719,1778886628874,1778886629074,155,155,355,0
PRIORITY,138,Gin and Tonic,40,1778886628791,1778886629075,1778886629115,284,284,324,0
PRIORITY,139,Bloody Mary,70,1778886592303,1778886629117,1778886629187,36814,36814,36884,0
PRIORITY,140,Mojito,75,1778886592309,1778886629188,1778886629263,36879,36879,36954,0
PRIORITY,138,Draft Beer,50,1778886629226,1778886629265,1778886629315,39,39,89,0
PRIORITY,141,White Wine,25,1778886592312,1778886629317,1778886629342,37005,37005,37030,0
PRIORITY,139,White Wine,25,1778886629337,1778886629343,1778886629368,6,6,31,0
PRIORITY,142,Draft Beer,50,1778886592313,1778886629370,1778886629420,37057,37057,37107,0
PRIORITY,138,Cider,25,1778886629415,1778886629422,1778886629447,7,7,32,0
PRIORITY,140,Beer,25,1778886629374,1778886629449,1778886629474,75,75,100,0
PRIORITY,143,Gin and Tonic,40,1778886592320,1778886629476,1778886629516,37156,37156,37196,0
PRIORITY,141,Draft Beer,50,1778886629492,1778886629518,1778886629568,26,26,76,0
PRIORITY,138,Red Wine,25,1778886629547,1778886629570,1778886629595,23,23,48,0
PRIORITY,139,Tequila shot,20,1778886629519,1778886629597,1778886629617,78,78,98,0
PRIORITY,140,Pina Colada,100,1778886629575,1778886629619,1778886629719,44,44,144,0
PRIORITY,139,Cosmopolitan,65,1778886629621,1778886629721,1778886629786,100,100,165,0
PRIORITY,138,Pina Colada,100,1778886629746,1778886629788,1778886629888,42,42,142,0
PRIORITY,139,Bloody Mary,70,1778886629836,1778886629890,1778886629960,54,54,124,0
PRIORITY,140,Cosmopolitan,65,1778886629839,1778886629962,1778886630027,123,123,188,0
PRIORITY,138,Cosmopolitan,65,1778886630008,1778886630028,1778886630093,20,20,85,0
PRIORITY,140,Gin and Tonic,40,1778886630077,1778886630095,1778886630135,18,18,58,0
PRIORITY,141,Draft Beer,50,1778886629668,1778886630137,1778886630187,469,469,519,0
PRIORITY,138,Cosmopolitan,65,1778886630144,1778886630188,1778886630254,44,44,110,0
PRIORITY,140,Gin and Tonic,40,1778886630245,1778886630255,1778886630296,10,10,51,0
PRIORITY,141,Bloody Mary,70,1778886630287,1778886630298,1778886630368,11,11,81,0
PRIORITY,142,Bloody Mary,70,1778886629521,1778886630370,1778886630440,849,849,919,0
PRIORITY,140,Mojito,75,1778886630406,1778886630441,1778886630516,35,35,110,0
PRIORITY,141,Bloody Mary,70,1778886630518,1778886630518,1778886630588,0,0,70,0
PRIORITY,143,Tequila shot,20,1778886629626,1778886630590,1778886630610,964,964,984,0
PRIORITY,142,Cider,25,1778886630590,1778886630612,1778886630637,22,22,47,0
PRIORITY,143,Vodka shot,20,1778886630613,1778886630639,1778886630659,26,26,46,0
PRIORITY,144,Mojito,75,1778886592327,1778886630661,1778886630736,38334,38334,38409,0
PRIORITY,142,Vodka shot,20,1778886630737,1778886630738,1778886630758,1,1,21,0
PRIORITY,143,Bloody Mary,70,1778886630662,1778886630760,1778886630830,98,98,168,0
PRIORITY,145,Red Wine,25,1778886592337,1778886630832,1778886630857,38495,38495,38520,0
PRIORITY,144,Gin and Tonic,40,1778886630846,1778886630859,1778886630899,13,13,53,0
PRIORITY,146,Draft Beer,50,1778886592339,1778886630901,1778886630951,38562,38562,38612,0
PRIORITY,147,Gin and Tonic,40,1778886592347,1778886630953,1778886630993,38606,38606,38646,0
PRIORITY,143,Cider,25,1778886630980,1778886630995,1778886631020,15,15,40,0
PRIORITY,144,White Wine,25,1778886631009,1778886631021,1778886631046,12,12,37,0
PRIORITY,145,Beer,25,1778886631007,1778886631048,1778886631073,41,41,66,0
PRIORITY,146,Red Wine,25,1778886631051,1778886631074,1778886631100,23,23,49,0
PRIORITY,148,Margarita,75,1778886592357,1778886631101,1778886631176,38744,38744,38819,0
PRIORITY,143,Gin and Tonic,40,1778886631120,1778886631178,1778886631218,58,58,98,0
PRIORITY,144,Bloody Mary,70,1778886631196,1778886631220,1778886631290,24,24,94,0
PRIORITY,145,Red Wine,25,1778886631173,1778886631291,1778886631316,118,118,143,0
PRIORITY,147,Draft Beer,50,1778886631103,1778886631318,1778886631368,215,215,265,0
PRIORITY,143,Cosmopolitan,65,1778886631328,1778886631369,1778886631435,41,41,107,0
PRIORITY,148,Margarita,75,1778886631257,1778886631436,1778886631511,179,179,254,0
PRIORITY,143,Bloody Mary,70,1778886631485,1778886631513,1778886631583,28,28,98,0
PRIORITY,145,Vodka shot,20,1778886631467,1778886631584,1778886631605,117,117,138,0
